歌曲id,歌曲名,歌手名,,,,,,,
10650147 ,小花,百慕三石,,,,,,,
1785162 ,离开你并非是我愿意,陈瑞,,,,,,,
376170 ,你的眼神,卫兰,,,,,,,
2070861 ,燕尾蝶,梁静茹,,,,,,,
511495 ,情醉,董贞,,,,,,,
121518621 ,天雷地火,萧亚轩,,,,,,,
14957912 ,黑骏马,乌兰托娅,,,,,,,
108050906 ,手扶拖拉机斯基,张蔷,,,,,,,
1162454 ,I Surrender,Céline Dion,,,,,,,
1582846 ,Bad Day,Daniel Powter,,,,,,,
282681 ,最重要的小事,五月天,,,,,,,
18230037 ,你潇洒我漂亮,韩宝仪,,,,,,,
12358751 ,离开你不是因为我的冷漠,冷漠,,,,,,,
34153206 ,跳起来 唱起来,玖月奇迹,,,,,,,
85705026 ,吉他曲,轻音乐,,,,,,,
319516 ,七情六欲,李翊君,,,,,,,
120001162 ,Last Romeo,INFINITE,,,,,,,
237370 ,蝶恋花,牛奶咖啡,,,,,,,
13875463 ,他不爱我,金莎,,,,,,,
31618687 ,Pompeii,Bastille,,,,,,,
93023146 ,? ??(两个人),,,,,,,,
87600992 ,只爱高跟鞋,葛泓语,,,,,,,
69253714 ,悲,带泪的鱼,,,,,,,
1079492 ,沙漠寂寞,李翊君,,,,,,,
621106 ,还是会寂寞,陈绮贞,,,,,,,
35582764 ,艾琳娜,动力火车,,,,,,,
233864 ,兵马俑,凤凰传奇,,,,,,,
5447033 ,只要为你活一天,谢霆锋,,,,,,,
109837587 ,春来了,刘相松,,,,,,,
5836041 ,国家,"成龙,刘媛媛",,,,,,,
251954 ,心相印手牵手,杨钰莹,,,,,,,
10227325 ,Road,George Winston,,,,,,,
1100666 ,生日快乐,伊能静,,,,,,,
6182927 ,在心里从此永远有个你,高安,,,,,,,
5908650 ,驼铃,降央卓玛,,,,,,,
1293554 ,饿狼传说,张学友,,,,,,,
2048522 ,打工十二月,迟志强,,,,,,,
7574402 ,Back At One,Brian Mcknight,,,,,,,
84939134 ,蒲公英的约定,钢琴曲,,,,,,,
115083780 ,My Destiny（你是我的命运）,LYn,,,,,,,
23476124 ,玫瑰人生（声动亚洲）,小野丽莎,,,,,,,
269532 ,母亲,汪峰,,,,,,,
123633790 ,陈永馨 刘珂《如果云知道》,中国好声音,,,,,,,
1300974 ,天边,布仁巴雅尔,,,,,,,
23472811 ,梦想天空分外蓝,陈奕迅,,,,,,,
338127 ,不如不见,陈奕迅,,,,,,,
89878225 ,Unconditionally,Katy Perry,,,,,,,
2494746 ,可惜不是你,梁静茹,,,,,,,
10519402 ,江湖啊，江湖,小沈阳,,,,,,,
2057596 ,大中国,高枫,,,,,,,
7591634 ,全世界宣布爱你,"孙子涵,李潇潇",,,,,,,
23207557 ,小恋曲（DJ版）,徐良,,,,,,,
20438506 ,冷冷再见,带泪的鱼,,,,,,,
36188576 ,熊出没主题曲(我还有点小糊涂),佚名,,,,,,,
85838724 ,还好,东南,,,,,,,
115426905 ,红尘情歌,张傲_黑鸭子,,,,,,,
13914322 ,In Your Hands,Jason Mraz,,,,,,,
23152603 ,Someone Like You,郑虹,,,,,,,
89877960 ,Roar,Katy Perry,,,,,,,
88567151 ,雨的秘密,温岚,,,,,,,
27850852 ,淋雨一直走,NULL,,,,,,,
73830217 ,夜空中最亮的星,NULL,,,,,,,
84960595 ,魅惑钢琴,钢琴曲,,,,,,,
403802 ,123木头人,黑Girl,,,,,,,
84761843 ,回家见爹娘,皆大欢喜,,,,,,,
7320391 ,爱很简单,张学友,,,,,,,
65354402 ,跟着感觉走,李秋泽,,,,,,,
2119219 ,放心去飞,小虎队,,,,,,,
1120259 ,至少还有你(国语),张国荣,,,,,,,
27857076 ,爱要有你才完美,"梁博,那英",,,,,,,
10367254 ,摇篮曲,小蓓蕾组合,,,,,,,
11275689 ,Moves Like Jagger,Maroon 5,,,,,,,
84947112 ,上邪 - 唱,小曲儿,,,,,,,
7311170 ,心恋,徐小凤,,,,,,,
35548168 ,哭笑不得,阿悄,,,,,,,
19028916 ,爱陕北,王二妮,,,,,,,
2053144 ,雕花的马鞍,德德玛,,,,,,,
454615 ,爱的双重魔力,By2,,,,,,,
33929247 ,TONIGHT,BIGBANG,,,,,,,
57872683 ,吃喝嫖赌抽,阿权,,,,,,,
117104362 ,万水千山总是爱,"安东阳,樊桐舟",,,,,,,
108418619 ,Something,东方神起,,,,,,,
44269053 ,幸福就是,刘若英,,,,,,,
977684 ,花香,许绍洋,,,,,,,
87864542 ,情人,邓紫棋,,,,,,,
921431 ,念亲恩,陈百强,,,,,,,
17959867 ,地球仪,动漫原声,,,,,,,
13981043 ,On The Floor,Jennifer Lopez,,,,,,,
5424800 ,寒江雪,"郑源,储兰兰",,,,,,,
483037 ,情难枕,高胜美,,,,,,,
1997951 ,相逢是首歌,俞静,,,,,,,
2085485 ,天亮以后,胡歌,,,,,,,
1090653 ,假装,刘德华,,,,,,,
19430768 ,BAM BAM BAM 嘣嘣嘣,DJ舞曲,,,,,,,
85708463 ,自挂东南枝 - 十万个冷笑话版,周杰伦,,,,,,,
15423803 ,无语,本兮,,,,,,,
116435449 ,学会,李行亮,,,,,,,
339679 ,流星,郑钧,,,,,,,
2245934 ,If I Let You Go,Westlife,,,,,,,
27853409 ,想你的夜,关喆,,,,,,,
250884 ,宝贝,莫文蔚,,,,,,,
809157 ,孤单背影,陈慧娴,,,,,,,
31334924 ,你懂的DJ舞曲,李贵府,,,,,,,
308601 ,想把我唱给你听,王筝,,,,,,,
44843662 ,蒲公英,范玮琪,,,,,,,
20734879 ,Almost Lover,A Fine Frenzy,,,,,,,
31851861 ,谁都不要说分手,"冷漠,龙梅子",,,,,,,
5664950 ,爱的供养,何晟铭,,,,,,,
1139368 ,等你爱我,小柯,,,,,,,
219833 ,蝴蝶,胡彦斌,,,,,,,
272595 ,爱笑的眼睛,徐若瑄,,,,,,,
1983161 ,洪湖水浪打浪,彭丽媛,,,,,,,
380564 ,Celebration,Madonna,,,,,,,
27857003 ,小情歌,"多亮,周笔畅",,,,,,,
7279693 ,忘记,周传雄,,,,,,,
650924 ,其实我真的很在乎,姜育恒,,,,,,,
7281255 ,爱情三十六计,蔡依林,,,,,,,
291096 ,千言万语,邓丽君,,,,,,,
5414329 ,相思垢,金莎,,,,,,,
2662965 ,Can T Get You Out Of My Head (Extended Mix),Kylie Minogue,,,,,,,
105687970 ,寂寞列车,汪峰,,,,,,,
230234 ,当你孤单你会想起谁,张栋梁,,,,,,,
7288562 ,不是真的爱我,孙燕姿,,,,,,,
34146004 ,Break Down (Inst),Super Junior-M,,,,,,,
84998613 ,伴奏,"亡灵序曲,女生版",,,,,,,
235014 ,涛声依旧,毛宁,,,,,,,
11020055 ,降龙十八掌,孙子涵,,,,,,,
930410 ,好姑娘,李晓杰,,,,,,,
55742927 ,你会爱我到什么时候,雷婷,,,,,,,
15720668 ,The Magnificent Seven - Suite,群星,,,,,,,
57156780 ,时间的漩涡,任重,,,,,,,
29624136 ,好男儿,韩磊,,,,,,,
14732076 ,亲爱的你可知(奇葩版),程响,,,,,,,
23620105 ,琴师,音频怪物,,,,,,,
241645 ,滚滚红尘,陈淑桦,,,,,,,
121078816 ,我在想念你,郑源,,,,,,,
217238 ,简简单单,林俊杰,,,,,,,
14419896 ,岛歌,陈悦,,,,,,,
23210079 ,野百合也有春天,罗大佑,,,,,,,
2583899 ,E.T.,Katy Perry,,,,,,,
14613829 ,草原上升起不落的太阳,降央卓玛,,,,,,,
14945169 ,失真,G.E.M.邓紫棋,,,,,,,
299673 ,无心睡眠,张国荣,,,,,,,
1433088 ,康电情歌 (激情版)（Remix版）,王绎龙,,,,,,,
33908034 ,我的声音,丁丁,,,,,,,
52425770 ,父亲的草原母亲的河,德德玛,,,,,,,
101609990 ,Make You Mine,刘雨潼,,,,,,,
116902693 ,凤凰于飞 (京剧版),霍尊,,,,,,,
40430206 ,这一刻爱吧,付辛博,,,,,,,
205888 ,如果风不再吹,汪峰,,,,,,,
13612027 ,忘川河,风萧萧,,,,,,,
424890 ,爱火烧,大张伟,,,,,,,
70909251 ,你不知道的事,桂雨濛,,,,,,,
216970 ,里约热内卢,杨坤,,,,,,,
466017 ,明年今日,陈奕迅,,,,,,,
18911025 ,下马酒之歌,德德玛,,,,,,,
99962426 ,忆红莲,洛天依,,,,,,,
14944842 ,自作多情,本兮,,,,,,,
292006 ,Kiss Goodbye,王力宏,,,,,,,
14377589 ,义勇军进行曲,国歌,,,,,,,
9701270 ,Merry Go Round,久石让,,,,,,,
13775843 ,铁血丹心,"罗文,甄妮",,,,,,,
31894968 ,我爱你不是因为你爱我,冷漠,,,,,,,
87788112 ,背叛者,带泪的鱼,,,,,,,
278788 ,执迷不悔,王菲,,,,,,,
18353653 ,哑巴新娘,李羿慧,,,,,,,
107072135 ,最坏时候遇上最好的你,"阿鲁阿卓,陈键锋",,,,,,,
14886969 ,Electric Shock,f(x),,,,,,,
227570 ,美梦成真,许茹芸,,,,,,,
453271 ,找个好人就嫁了吧,刘思伟,,,,,,,
7384457 ,Speak Now,Taylor Swift,,,,,,,
10220918 ,I Just Called To Say I Love You,Stevie Wonder,,,,,,,
5901107 ,牧羊曲,郑绪岚,,,,,,,
1067659 ,天空,王菲,,,,,,,
23150223 ,刀剑如梦,董贞,,,,,,,
23152069 ,I Feel Good,吉克隽逸,,,,,,,
230679 ,离开以后,张学友,,,,,,,
5071398 ,伤心的歌,高进,,,,,,,
619723 ,同一首歌,黑鸭子,,,,,,,
13764890 ,忍不住原谅,温岚,,,,,,,
34301067 ,王妃,尚雯婕,,,,,,,
496198 ,爱的就是你,NULL,,,,,,,
22115375 ,寂寞才说爱,刘可,,,,,,,
108626487 ,Ten (10 Years),东方神起,,,,,,,
108099596 ,为你我受冷风吹 (Live),胡彦斌,,,,,,,
59988445 ,brave heart,宮崎歩,,,,,,,
412851 ,挑衅,信乐团,,,,,,,
121152791 ,东极岛岛歌,上海音乐学院学生,,,,,,,
240281 ,离开地球表面,五月天,,,,,,,
1003267 ,中学时代,水木年华,,,,,,,
14945052 ,下一秒,G.E.M.邓紫棋,,,,,,,
568647 ,活着Viva,谢霆锋,,,,,,,
686764 ,有时寂寞,陈慧琳,,,,,,,
85510231 ,朋友的酒 - 喊麦 中文 2011年9月19日,"MC,小月",,,,,,,
31252035 ,为梦想领跑,容中尔甲,,,,,,,
2040724 ,面具(中文版),安七炫,,,,,,,
225523 ,中意他,梁咏琪,,,,,,,
89436482 ,流泪的红烛,"祁隆,阿斯满",,,,,,,
12484095 ,The Edge Of Glory,Lady Gaga,,,,,,,
90987300 ,稳稳的幸福,孙俪,,,,,,,
272480 ,幽兰操,王菲,,,,,,,
58815194 ,楼道,刘美麟,,,,,,,
19013193 ,エウテルペ,Egoist,,,,,,,
53014843 ,乌兰巴托之夜,降央卓玛,,,,,,,
33922435 ,花心贼,崔子格,,,,,,,
23160931 ,众人划桨开大船,付笛生,,,,,,,
628806 ,被动,伍佰,,,,,,,
2156315 ,Never Grow Old,The Cranberries,,,,,,,
70434478 ,梦遗少年,宋冬野,,,,,,,
216535 ,霍元甲,周杰伦,,,,,,,
121349850 ,为梦而狂,"关喆,茜拉",,,,,,,
114536237 ,??? (Breath),"TAEYEON,JONGHYUN",,,,,,,
13972764 ,我再也不相信爱情了,崔子格,,,,,,,
84761384 ,中国节,皆大欢喜,,,,,,,
10263276 ,Yesterday Once More,Carpenters,,,,,,,
934505 ,1874,陈奕迅,,,,,,,
18597429 ,君をのせて,宫崎骏,,,,,,,
2488239 ,花儿为什么这样红,刀郎,,,,,,,
2072719 ,为你我受冷风吹,林忆莲,,,,,,,
212790 ,新阿瓦尔古丽,刀郎,,,,,,,
205796 ,狠狠哭,郭采洁,,,,,,,
2102732 ,我曾用心爱着你,潘美辰,,,,,,,
980580 ,终于明白,动力火车,,,,,,,
10288252 ,九九艳阳天,奚秀兰,,,,,,,
117030108 ,花满楼,李玉刚,,,,,,,
5980375 ,我的烦恼,六哲,,,,,,,
10263281 ,Jambalaya,Carpenters,,,,,,,
14687431 ,大地,黄家驹,,,,,,,
14382772 ,弹起我心爱的土琵琶,铁道游击队插曲,,,,,,,
745994 ,午夜怨曲,Beyond,,,,,,,
952063 ,刀马旦,"李玟,周杰伦",,,,,,,
45318094 ,We Own It (Fast & Furious),"Wiz Khalifa,2 Chainz",,,,,,,
105353211 ,Love Is an Open Door,Various Artists,,,,,,,
7868293 ,于心有愧,陈奕迅,,,,,,,
752253 ,新不了情,万芳,,,,,,,
7335515 ,被遗忘的时光,蔡琴,,,,,,,
260166 ,东风破,周杰伦,,,,,,,
115034579 ,能不能,王麟,,,,,,,
56046207 ,倾尽天下,河图,,,,,,,
305718 ,相濡以沫,阿鲁阿卓,,,,,,,
20721765 ,但愿人长久（声动亚洲）,"霍尊,韩真真",,,,,,,
5842230 ,You Are Beautiful,韦礼安,,,,,,,
13990436 ,晨雾中的日出,蒋勋,,,,,,,
1440673 ,光辉岁月,"迪克牛仔,杨培安",,,,,,,
5588886 ,玫瑰人生,理查德·克莱德曼,,,,,,,
85800610 ,眼色,梁君诺,,,,,,,
34182337 ,嫦娥,李玉刚,,,,,,,
228311 ,男儿当自强,成龙,,,,,,,
7313938 ,再见!我的爱人,邓丽君,,,,,,,
307102 ,爱人,"屠洪刚,王菲菲",,,,,,,
10467815 ,好爸爸，坏爸爸,小蓓蕾组合,,,,,,,
59917421 ,平沙落雁,"林克仁,古琴,洞箫,刘正春",,,,,,,
3464732 ,Don T Treat Me Like A Fool,Blue,,,,,,,
18177957 ,拉拉爱(英文版),DJ小可,,,,,,,
64536230 ,带我到山顶,王睿卓,,,,,,,
14763458 ,战争,陈冠希,,,,,,,
2125989 ,水手,郑智化,,,,,,,
57967078 ,记得我曾爱过你,带泪的鱼,,,,,,,
51842749 ,一生所爱,"yoyo,卢冠廷",,,,,,,
56041786 ,天边的骆驼,呼斯楞,,,,,,,
5607542 ,死一样的痛过,mc梦,,,,,,,
256926 ,红星照我去战斗,李双江,,,,,,,
5849321 ,听你说,"郁可唯,林凡",,,,,,,
116971187 ,飞鸟,满江,,,,,,,
83866563 ,有一个人,"Syl Chan,Jenny Ho",,,,,,,
84945680 ,情非得已,李敏镐,,,,,,,
31627245 ,此时此刻,许巍,,,,,,,
7271739 ,The Lazy Song,Bruno Mars,,,,,,,
19226589 ,害怕,带泪的鱼,,,,,,,
71266418 ,关忆北,宋冬野,,,,,,,
2094925 ,下一站天后,Twins,,,,,,,
7280633 ,Proud Of You,冯曦妤,,,,,,,
18169907 ,求佛,DJ小可,,,,,,,
1286572 ,情动,秦时明月,,,,,,,
2132433 ,爱不留,张信哲,,,,,,,
18831247 ,说唱脸谱,谢津,,,,,,,
19492936 ,牛奶歌,七公主,,,,,,,
2082826 ,我要的飞翔,许飞,,,,,,,
23363757 ,对你爱不完,"金池,魏语诺",,,,,,,
232442 ,潇洒走一回,叶倩文,,,,,,,
7541317 ,Close To You,Carpenters,,,,,,,
1010843 ,走出喜玛拉雅,琼雪卓玛,,,,,,,
5975367 ,忐忑,龚琳娜,,,,,,,
292875 ,忘记尘缘忘记你,雷诺儿,,,,,,,
14849896 ,亲爱的嫁给我DJ版,何龙雨,,,,,,,
7316915 ,安静,周杰伦,,,,,,,
84932890 ,八音盒,轻音乐,,,,,,,
7328982 ,苦瓜,陈奕迅,,,,,,,
12540275 ,品乡愁,高安,,,,,,,
40134481 ,Easy Lover,"林志炫,萧敬腾",,,,,,,
120056654 ,现在,莫龙丹,,,,,,,
13731831 ,洪湖水浪打浪,孙滢迎,,,,,,,
28120447 ,荡荡悠悠,周云蓬,,,,,,,
88906499 ,爱我别走,张韶涵,,,,,,,
13988777 ,初秋,林海,,,,,,,
1142364 ,江山无限,屠洪刚,,,,,,,
23166786 ,爱殇,董贞,,,,,,,
119680495 ,忘尘谷,刘珂矣,,,,,,,
5836662 ,Maria,金雅中,,,,,,,
10227335 ,Lullaby,George Winston,,,,,,,
14944834 ,逢场作戏,本兮,,,,,,,
109688502 ,??? ? ??,Younha,,,,,,,
17648077 ,βios,泽野弘之,,,,,,,
40134581 ,我要我们在一起,"杨宗纬,李泉",,,,,,,
223827 ,空港,戴爱玲,,,,,,,
477933 ,草原恋,降央卓玛,,,,,,,
252721 ,钟鼓楼,何勇,,,,,,,
120814309 ,好为仁师,"周晋进,励敏",,,,,,,
34192066 ,Mirrors,Justin Timberlake,,,,,,,
55506078 ,胭脂扣,梅艳芳,,,,,,,
108963643 ,再见吧 喵小姐 (Live),王晓天,,,,,,,
280065 ,让生命等候,童安格,,,,,,,
504050 ,想家的时候,阎维文,,,,,,,
1369504 ,祖国万岁,谭晶,,,,,,,
40134104 ,酒干倘卖无,"彭佳慧,顺子",,,,,,,
121783781 ,Back,INFINITE,,,,,,,
1241227 ,春风吻上我的脸,凤飞飞,,,,,,,
57155519 ,一首情歌,姚笛,,,,,,,
105946010 ,这个人已经与我无关,田馥甄,,,,,,,
1406132 ,梅花,邓丽君,,,,,,,
306879 ,追,张国荣,,,,,,,
93023116 ,????? ????(以爱的名义),KEN (VIXX),,,,,,,
120842036 ,打呼,"潘玮柏,杨丞琳",,,,,,,
50906895 ,狼与美女,EXO-M,,,,,,,
249239 ,心要让你听见,邰正宵,,,,,,,
5896487 ,假如爱有天意,卡洛儿,,,,,,,
34146023 ,完美的再见 (Good bye my love) (Inst),Super Junior-M,,,,,,,
209483 ,冻结,林俊杰,,,,,,,
85064921 ,遇见你是我的缘,高胜美,,,,,,,
18117824 ,剑起苍澜,董贞,,,,,,,
8865415 ,友情岁月,陈小春,,,,,,,
57423338 ,花非花雾非雾,张睿,,,,,,,
116549448 ,眼泪的错觉,王露凝,,,,,,,
23208227 ,泉水叮咚,杨钰莹,,,,,,,
279218 ,身边,无印良品,,,,,,,
387084 ,平衡,陈琳,,,,,,,
364902 ,爱你,王心凌,,,,,,,
84965197 ,一闪一闪亮晶晶,40,,,,,,,
1233720 ,黄土高坡,李娜,,,,,,,
10354935 ,只要我长大,儿歌,,,,,,,
84939735 ,草原情,草原歌曲,,,,,,,
12323987 ,冰火,李贵府,,,,,,,
461360 ,Stay,BIGBANG,,,,,,,
87788020 ,笑泪,带泪的鱼,,,,,,,
829579 ,没那种命,陈小春,,,,,,,
19300026 ,布列瑟农,Matthew Lien,,,,,,,
116369525 ,当你老了 (新编),赵照,,,,,,,
42372900 ,Crayon,G-Dragon,,,,,,,
40568892 ,静心极乐,空雨,,,,,,,
1220011 ,等一个晴天,蔡淳佳,,,,,,,
13846106 ,可不可以放弃,程响,,,,,,,
10358052 ,Black & Blue,Chris Garneau,,,,,,,
1522960 ,不见不散,孙楠,,,,,,,
121223590 ,恋人歌歌,胡彦斌,,,,,,,
18666822 ,好春光,吴彤,,,,,,,
1371251 ,花与剑,Js,,,,,,,
123339653 ,那个男人 (Live),张碧晨,,,,,,,
13987318 ,禅院钟声,古筝佛赞,,,,,,,
29014256 ,在一起,胡彦斌,,,,,,,
116579394 ,FALLINLOVE2NITE,"Prince,Zooey Deschanel",,,,,,,
18173490 ,雨中慢摇,DJ小可,,,,,,,
14568696 ,梁祝,黑鸭子,,,,,,,
10484019 ,Wild Child,Enya,,,,,,,
24942852 ,山歌好比春江水,斯琴格日乐,,,,,,,
115099464 ,错觉,孙燕姿,,,,,,,
65354848 ,Falling,张新,,,,,,,
87787977 ,爱 开到荼蘼,带泪的鱼,,,,,,,
10290409 ,免失志,卓依婷,,,,,,,
17850700 ,酒干倘卖无,程琳,,,,,,,
87643311 ,火火的姑娘 (合唱),东方红艳,,,,,,,
120842074 ,小丑,潘玮柏,,,,,,,
414846 ,不想懂得,张韶涵,,,,,,,
300592 ,大眼睛,刀郎,,,,,,,
107043534 ,爸爸妈妈听我说,小葡萄,,,,,,,
2125430 ,绝口不提爱你,郑中基,,,,,,,
85203761 ,pretty boy,英文歌曲,,,,,,,
86690372 ,说了再见以后,苏打绿,,,,,,,
10290855 ,现在我很幸福,A-Lin,,,,,,,
10551734 ,雪花红梅,龚淑均,,,,,,,
2088298 ,吉祥谣,容中尔甲,,,,,,,
10510290 ,唯一,王力宏,,,,,,,
230063 ,嘻唰唰,花儿乐队,,,,,,,
38215176 ,想对你说,杨宗纬,,,,,,,
270414 ,我们好好爱,"成林江措,嘉央曲珍",,,,,,,
84941740 ,天佑女人们你们听好续集,MC,,,,,,,
7346167 ,情缘巴士站,谭咏麟,,,,,,,
65528380 ,前传,林子祥,,,,,,,
2066310 ,天边的骆驼,蒋大为,,,,,,,
18976197 ,女儿情,童丽,,,,,,,
23232309 ,耶稣掌权,盛晓玫,,,,,,,
2169217 ,One Evening (Vv Mix),Feist,,,,,,,
835813 ,今夜你会不会来,黎明,,,,,,,
8818799 ,刀光剑影,"郑伊健,风火海",,,,,,,
631945 ,花心,周华健,,,,,,,
73894930 ,梦太晚,NULL,,,,,,,
213123 ,孤单背影,陈慧娴,,,,,,,
67331713 ,Let's Vogue,吉克隽逸,,,,,,,
117849305 ,露馅了吧 (?? ???),15＆,,,,,,,
1082422 ,你的样子,罗大佑,,,,,,,
311702 ,梦醒时分,陈淑桦,,,,,,,
21971707 ,我不是高富帅,高山林,,,,,,,
2186281 ,Yesterday,Leona Lewis,,,,,,,
114922099 ,不如今晚,"陈慧琳,郑伊健,梁家辉",,,,,,,
18021312 ,你潇洒我漂亮,李玲玉,,,,,,,
2058055 ,常回家看看,龚玥,,,,,,,
1247792 ,女人何苦为难女人,辛晓琪,,,,,,,
109844292 ,"\x,$\x0""\x.'\x !\x,$\x0""\x.'\x !",杨梓,,,,,,,
7329576 ,雪候鸟,熊天平,,,,,,,
18977647 ,枉凝眉,童丽,,,,,,,
61544273 ,人间第一情,张也,,,,,,,
12273726 ,Mine Mine,周杰伦,,,,,,,
2148008 ,Larger Than Life,Backstreet Boys,,,,,,,
1664506 ,To Be With You,Mr. Big,,,,,,,
1982391 ,神的传说,谭咏麟,,,,,,,
2110677 ,你是我的花朵,伍佰,,,,,,,
7339153 ,独家记忆(国),陈小春,,,,,,,
114535155 ,Super Duper Fly,"张震岳,MC Hotdog,顽童MJ116",,,,,,,
18921699 ,晚秋,黄凯芹,,,,,,,
14889993 ,Boyfriend,Justin Bieber,,,,,,,
31073692 ,爱不爱都铭心刻骨,王新什,,,,,,,
23151690 ,鸿雁（复活版）,云杰,,,,,,,
14941665 ,全球变冷,许嵩,,,,,,,
65550332 ,A Moment Like This（中国梦之声官方指定中文版）,茜拉,,,,,,,
5558984 ,Wonderland,"24味,卫兰",,,,,,,
5955233 ,沧海一声笑,古筝,,,,,,,
2093323 ,夜未央,谭咏麟,,,,,,,
85706671 ,七秒钟的记忆 - 苏小小,徐良,,,,,,,
14951094 ,天涯明月刀,钟汉良,,,,,,,
18819654 ,爱的纪念,理查德·克莱德曼,,,,,,,
33908772 ,大辫子,王二妮,,,,,,,
476239 ,缠绵游戏,梁汉文,,,,,,,
59059892 ,As Long As You Love Me,"Justin Bieber,Big Sean",,,,,,,
7553214 ,Jingle Bells,Carpenters,,,,,,,
12324116 ,被伤过的男人,李贵府,,,,,,,
1574461 ,狩猎,胎教音乐,,,,,,,
69136563 ,睡公主,邓紫棋,,,,,,,
269720 ,橘子汽水,南拳妈妈,,,,,,,
65720051 ,一个人跳舞,"张目,周诗颖",,,,,,,
71265566 ,Burn,Ellie Goulding,,,,,,,
116632984 ,trust,Christina Perri,,,,,,,
108050767 ,我的八十年代,张蔷,,,,,,,
14890017 ,Take You,Justin Bieber,,,,,,,
24476398 ,江山,彭丽媛,,,,,,,
1036548 ,Only Time,Enya,,,,,,,
440177 ,Lonely,Akon,,,,,,,
85054980 ,葫芦娃 - 主题曲,儿童歌曲,,,,,,,
120835054 ,分手再会 (???? ???),Davichi,,,,,,,
1465292 ,在他乡,水木年华,,,,,,,
2108874 ,梁山伯与朱丽叶,"卓文萱,曹格",,,,,,,
27859947 ,光明,汪峰,,,,,,,
121273062 ,怎样说清此刻的心情,BY2,,,,,,,
1006691 ,路,王杰,,,,,,,
2092173 ,辣妹子,宋祖英,,,,,,,
19046479 ,喝着烈酒唱情歌,龙梅子,,,,,,,
13748857 ,把悲伤留给自己,"莫文蔚,陈升",,,,,,,
69254141 ,幸福的星星,带泪的鱼,,,,,,,
19273894 ,致爱丽丝,聂钧,,,,,,,
2081600 ,亲密爱人,梅艳芳,,,,,,,
17974274 ,Bamboo Dance,和平之月,,,,,,,
2494853 ,忽然之间,炎亚纶,,,,,,,
1076519 ,万水千山总是情,纯音乐,,,,,,,
7329268 ,I Believe,纯音乐,,,,,,,
1111129 ,蝴蝶,刘若英,,,,,,,
34153267 ,山水间,玖月奇迹,,,,,,,
490343 ,爱情,莫文蔚,,,,,,,
215011 ,小芳,李春波,,,,,,,
14895737 ,情人街,祁隆,,,,,,,
119933709 ,帅哥去哪儿,陈梓沫,,,,,,,
73932737 ,侠客行--《九阴真经》新资料片主题曲,NULL,,,,,,,
1063732 ,小宇宙,苏打绿,,,,,,,
58091424 ,我的眼睛在下雨,刘秋仪,,,,,,,
87439758 ,童年,儿童歌曲,,,,,,,
5409421 ,北戴河之歌,GALA,,,,,,,
242115 ,一生不变,李克勤,,,,,,,
87854023 ,拉黑隐身,带泪的鱼,,,,,,,
84924599 ,风吹过的街道,钢琴曲,,,,,,,
1281061 ,鸟之诗,初音未来,,,,,,,
1163862 ,一首简单的歌,王力宏,,,,,,,
394684 ,左半边翅膀,许飞,,,,,,,
1078783 ,那年夏天,许飞,,,,,,,
84942624 ,阿弥陀佛,佛曲,,,,,,,
18189246 ,我只在乎你,DJ小可,,,,,,,
365673 ,还是好朋友,王心凌,,,,,,,
7318365 ,锦衣卫,萨顶顶,,,,,,,
57128382 ,冻结,孙子涵,,,,,,,
2092617 ,非你莫属,Tank,,,,,,,
53533002 ,出卖,周传雄,,,,,,,
7313943 ,难忘初恋的情人 (国语),邓丽君,,,,,,,
816840 ,第一时间,F4,,,,,,,
42374491 ,Heartbreaker,G-Dragon,,,,,,,
19123028 ,Stole,Kelly Rowland,,,,,,,
44063218 ,般若波罗蜜多心经,耀一法师,,,,,,,
2085009 ,背影,林宥嘉,,,,,,,
5719423 ,大高原,乌兰托娅,,,,,,,
657327 ,油菜花开（选自降E大调第九钢琴协奏曲）,莫扎特,,,,,,,
116534296 ,Summer,Calvin Harris,,,,,,,
1119094 ,偏偏喜欢你,陈百强,,,,,,,
24509314 ,春光美,张德兰,,,,,,,
2077718 ,为爱痴狂,"刘若英,陈升",,,,,,,
10512739 ,听他们说,王艺洁,,,,,,,
5897269 ,九九艳阳天,"宋祖英,吕继宏",,,,,,,
2063989 ,知道不知道,韩宝仪,,,,,,,
11279515 ,青春纪念册,可米小子,,,,,,,
287295 ,独上西楼,邓丽君,,,,,,,
84965358 ,世界名曲,轻音乐,,,,,,,
10227432 ,Too Much Between Us,George Winston,,,,,,,
31305623 ,小螺号,小蓓蕾组合,,,,,,,
2082962 ,似水流年,梅艳芳,,,,,,,
10493918 ,我们是共产主义接班人,小蓓蕾组合,,,,,,,
213984 ,太想爱你,张信哲,,,,,,,
85105815 ,2010世界杯主题曲,waka waka,,,,,,,
12324026 ,我爱的姑娘,李贵府,,,,,,,
23314215 ,相见不如怀念,龙飘飘,,,,,,,
106753859 ,七号公路,飞儿乐团,,,,,,,
235701 ,旧欢如梦,李克勤,,,,,,,
91002503 ,在一起,"钟欣桐,胡彦斌",,,,,,,
7339160 ,吻得太逼真,张敬轩,,,,,,,
119554239 ,一人独得,苏永康,,,,,,,
7589352 ,陪着我的时候想着她,郭静,,,,,,,
31233345 ,我要给你,"庾澄庆,吴莫愁",,,,,,,
10495017 ,聪明的一休,小蓓蕾组合,,,,,,,
2107576 ,遗失的美好,张韶涵,,,,,,,
